dataset,model,pre_trained,transfer_learning,optimizer,image_distortions,batch_size,epochs,learning_rate,momentum,accuracy,acc_per_class
PARASITES_15,inception_v3,True,True,Adam,True,20,49,0.01,0.9,86.83333333333333,"{'A.lumbricoides': 166, 'Ancilostomideo': 57, 'B.hominis': 28, 'E.coli': 168, 'E.histolytica': 102, 'E.nana': 323, 'E.vermicularis': 21, 'Giardia': 335, 'H.diminuta': 16, 'H.nana': 101, 'I.butschlii': 505, 'S.mansoni': 51, 'S.stercoralis': 50, 'T.trichiura': 86, 'Taenia': 75}"
PARASITES_16,inception_v3,True,True,Adam,True,20,0,0.01,0.9,86.48805493761486,"{'A.lumbricoides': 126, 'Ancilostomideo': 36, 'B.hominis': 0, 'E.coli': 171, 'E.histolytica': 66, 'E.nana': 225, 'E.vermicularis': 18, 'Giardia': 305, 'H.diminuta': 15, 'H.nana': 101, 'I.butschlii': 29, 'Impurities': 7662, 'S.mansoni': 26, 'S.stercoralis': 16, 'T.trichiura': 77, 'Taenia': 69}"
PARASITES_16,inception_v3,True,True,Adam,True,20,1,0.01,0.9,87.20379146919431,"{'A.lumbricoides': 115, 'Ancilostomideo': 55, 'B.hominis': 0, 'E.coli': 142, 'E.histolytica': 4, 'E.nana': 177, 'E.vermicularis': 13, 'Giardia': 27, 'H.diminuta': 16, 'H.nana': 87, 'I.butschlii': 516, 'Impurities': 7628, 'S.mansoni': 49, 'S.stercoralis': 42, 'T.trichiura': 72, 'Taenia': 73}"
PARASITES_16,inception_v3,True,True,Adam,True,20,2,0.01,0.9,87.69706934906664,"{'A.lumbricoides': 112, 'Ancilostomideo': 55, 'B.hominis': 21, 'E.coli': 166, 'E.histolytica': 96, 'E.nana': 76, 'E.vermicularis': 9, 'Giardia': 248, 'H.diminuta': 15, 'H.nana': 96, 'I.butschlii': 369, 'Impurities': 7564, 'S.mansoni': 48, 'S.stercoralis': 34, 'T.trichiura': 87, 'Taenia': 71}"
PARASITES_16,inception_v3,True,True,Adam,True,20,3,0.01,0.9,86.9910049327788,"{'A.lumbricoides': 146, 'Ancilostomideo': 53, 'B.hominis': 10, 'E.coli': 168, 'E.histolytica': 60, 'E.nana': 306, 'E.vermicularis': 6, 'Giardia': 286, 'H.diminuta': 14, 'H.nana': 101, 'I.butschlii': 112, 'Impurities': 7500, 'S.mansoni': 48, 'S.stercoralis': 32, 'T.trichiura': 87, 'Taenia': 65}"
PARASITES_16,inception_v3,True,True,Adam,True,20,4,0.01,0.9,86.61379243640584,"{'A.lumbricoides': 85, 'Ancilostomideo': 48, 'B.hominis': 0, 'E.coli': 154, 'E.histolytica': 34, 'E.nana': 55, 'E.vermicularis': 14, 'Giardia': 80, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 254, 'Impurities': 7909, 'S.mansoni': 36, 'S.stercoralis': 18, 'T.trichiura': 81, 'Taenia': 70}"
PARASITES_16,inception_v3,True,True,Adam,True,20,5,0.01,0.9,89.10919818164233,"{'A.lumbricoides': 153, 'Ancilostomideo': 56, 'B.hominis': 2, 'E.coli': 169, 'E.histolytica': 64, 'E.nana': 260, 'E.vermicularis': 18, 'Giardia': 241, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 421, 'Impurities': 7500, 'S.mansoni': 38, 'S.stercoralis': 32, 'T.trichiura': 82, 'Taenia': 60}"
PARASITES_16,inception_v3,True,True,Adam,True,20,6,0.01,0.9,89.26395202630815,"{'A.lumbricoides': 137, 'Ancilostomideo': 56, 'B.hominis': 2, 'E.coli': 135, 'E.histolytica': 79, 'E.nana': 158, 'E.vermicularis': 17, 'Giardia': 142, 'H.diminuta': 17, 'H.nana': 101, 'I.butschlii': 338, 'Impurities': 7822, 'S.mansoni': 44, 'S.stercoralis': 33, 'T.trichiura': 84, 'Taenia': 64}"
PARASITES_16,inception_v3,True,True,Adam,True,20,7,0.01,0.9,88.44182222652094,"{'A.lumbricoides': 144, 'Ancilostomideo': 56, 'B.hominis': 0, 'E.coli': 145, 'E.histolytica': 72, 'E.nana': 162, 'E.vermicularis': 14, 'Giardia': 160, 'H.diminuta': 16, 'H.nana': 99, 'I.butschlii': 211, 'Impurities': 7832, 'S.mansoni': 50, 'S.stercoralis': 31, 'T.trichiura': 84, 'Taenia': 68}"
PARASITES_16,inception_v3,True,True,Adam,True,20,8,0.01,0.9,89.87329528967986,"{'A.lumbricoides': 125, 'Ancilostomideo': 56, 'B.hominis': 24, 'E.coli': 166, 'E.histolytica': 76, 'E.nana': 181, 'E.vermicularis': 18, 'Giardia': 281, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 444, 'Impurities': 7577, 'S.mansoni': 50, 'S.stercoralis': 36, 'T.trichiura': 83, 'Taenia': 58}"
PARASITES_16,inception_v3,True,True,Adam,True,20,9,0.01,0.9,89.58313183093142,"{'A.lumbricoides': 147, 'Ancilostomideo': 56, 'B.hominis': 13, 'E.coli': 155, 'E.histolytica': 79, 'E.nana': 256, 'E.vermicularis': 14, 'Giardia': 104, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 420, 'Impurities': 7661, 'S.mansoni': 46, 'S.stercoralis': 34, 'T.trichiura': 86, 'Taenia': 74}"
PARASITES_16,inception_v3,True,True,Adam,True,20,10,0.01,0.9,88.79969049231067,"{'A.lumbricoides': 151, 'Ancilostomideo': 51, 'B.hominis': 0, 'E.coli': 169, 'E.histolytica': 73, 'E.nana': 274, 'E.vermicularis': 14, 'Giardia': 162, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 432, 'Impurities': 7490, 'S.mansoni': 50, 'S.stercoralis': 39, 'T.trichiura': 87, 'Taenia': 72}"
PARASITES_16,inception_v3,True,True,Adam,True,20,11,0.01,0.9,87.72608569494149,"{'A.lumbricoides': 69, 'Ancilostomideo': 56, 'B.hominis': 27, 'E.coli': 158, 'E.histolytica': 58, 'E.nana': 172, 'E.vermicularis': 13, 'Giardia': 181, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 199, 'Impurities': 7826, 'S.mansoni': 42, 'S.stercoralis': 44, 'T.trichiura': 76, 'Taenia': 32}"
PARASITES_16,inception_v3,True,True,Adam,True,20,12,0.01,0.9,88.56755972531192,"{'A.lumbricoides': 140, 'Ancilostomideo': 55, 'B.hominis': 7, 'E.coli': 130, 'E.histolytica': 79, 'E.nana': 190, 'E.vermicularis': 11, 'Giardia': 340, 'H.diminuta': 14, 'H.nana': 100, 'I.butschlii': 276, 'Impurities': 7591, 'S.mansoni': 38, 'S.stercoralis': 25, 'T.trichiura': 86, 'Taenia': 75}"
PARASITES_16,inception_v3,True,True,Adam,True,20,13,0.01,0.9,89.53477125447336,"{'A.lumbricoides': 115, 'Ancilostomideo': 56, 'B.hominis': 13, 'E.coli': 171, 'E.histolytica': 44, 'E.nana': 197, 'E.vermicularis': 18, 'Giardia': 105, 'H.diminuta': 17, 'H.nana': 101, 'I.butschlii': 511, 'Impurities': 7678, 'S.mansoni': 49, 'S.stercoralis': 37, 'T.trichiura': 84, 'Taenia': 61}"
PARASITES_16,inception_v3,True,True,Adam,True,20,14,0.01,0.9,88.17100299835575,"{'A.lumbricoides': 139, 'Ancilostomideo': 57, 'B.hominis': 0, 'E.coli': 127, 'E.histolytica': 117, 'E.nana': 223, 'E.vermicularis': 14, 'Giardia': 69, 'H.diminuta': 17, 'H.nana': 99, 'I.butschlii': 411, 'Impurities': 7607, 'S.mansoni': 50, 'S.stercoralis': 35, 'T.trichiura': 87, 'Taenia': 64}"
PARASITES_16,inception_v3,True,True,Adam,True,20,15,0.01,0.9,89.36067317922429,"{'A.lumbricoides': 110, 'Ancilostomideo': 55, 'B.hominis': 13, 'E.coli': 149, 'E.histolytica': 57, 'E.nana': 132, 'E.vermicularis': 16, 'Giardia': 203, 'H.diminuta': 17, 'H.nana': 99, 'I.butschlii': 299, 'Impurities': 7867, 'S.mansoni': 39, 'S.stercoralis': 34, 'T.trichiura': 86, 'Taenia': 63}"
PARASITES_16,inception_v3,True,True,Adam,True,20,16,0.01,0.9,89.55411548505658,"{'A.lumbricoides': 144, 'Ancilostomideo': 56, 'B.hominis': 4, 'E.coli': 174, 'E.histolytica': 14, 'E.nana': 263, 'E.vermicularis': 14, 'Giardia': 238, 'H.diminuta': 17, 'H.nana': 98, 'I.butschlii': 281, 'Impurities': 7720, 'S.mansoni': 51, 'S.stercoralis': 36, 'T.trichiura': 86, 'Taenia': 63}"
PARASITES_16,inception_v3,True,True,Adam,True,20,17,0.01,0.9,89.13821452751716,"{'A.lumbricoides': 140, 'Ancilostomideo': 52, 'B.hominis': 3, 'E.coli': 161, 'E.histolytica': 116, 'E.nana': 225, 'E.vermicularis': 15, 'Giardia': 162, 'H.diminuta': 15, 'H.nana': 98, 'I.butschlii': 269, 'Impurities': 7725, 'S.mansoni': 49, 'S.stercoralis': 37, 'T.trichiura': 81, 'Taenia': 68}"
PARASITES_16,inception_v3,True,True,Adam,True,20,18,0.01,0.9,89.36067317922429,"{'A.lumbricoides': 139, 'Ancilostomideo': 56, 'B.hominis': 1, 'E.coli': 171, 'E.histolytica': 57, 'E.nana': 159, 'E.vermicularis': 12, 'Giardia': 304, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 278, 'Impurities': 7721, 'S.mansoni': 48, 'S.stercoralis': 33, 'T.trichiura': 84, 'Taenia': 59}"
PARASITES_16,inception_v3,True,True,Adam,True,20,19,0.01,0.9,87.52297127381759,"{'A.lumbricoides': 121, 'Ancilostomideo': 56, 'B.hominis': 2, 'E.coli': 144, 'E.histolytica': 116, 'E.nana': 220, 'E.vermicularis': 17, 'Giardia': 196, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 39, 'Impurities': 7789, 'S.mansoni': 43, 'S.stercoralis': 38, 'T.trichiura': 81, 'Taenia': 70}"
PARASITES_16,inception_v3,True,True,Adam,True,20,20,0.01,0.9,88.39346165006287,"{'A.lumbricoides': 121, 'Ancilostomideo': 56, 'B.hominis': 5, 'E.coli': 134, 'E.histolytica': 3, 'E.nana': 117, 'E.vermicularis': 15, 'Giardia': 144, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 512, 'Impurities': 7682, 'S.mansoni': 48, 'S.stercoralis': 33, 'T.trichiura': 80, 'Taenia': 72}"
PARASITES_16,inception_v3,True,True,Adam,True,20,21,0.01,0.9,88.49985491827063,"{'A.lumbricoides': 112, 'Ancilostomideo': 57, 'B.hominis': 0, 'E.coli': 165, 'E.histolytica': 103, 'E.nana': 278, 'E.vermicularis': 19, 'Giardia': 320, 'H.diminuta': 17, 'H.nana': 98, 'I.butschlii': 273, 'Impurities': 7491, 'S.mansoni': 44, 'S.stercoralis': 27, 'T.trichiura': 81, 'Taenia': 65}"
PARASITES_16,inception_v3,True,True,Adam,True,20,22,0.01,0.9,89.19624721926685,"{'A.lumbricoides': 149, 'Ancilostomideo': 53, 'B.hominis': 9, 'E.coli': 143, 'E.histolytica': 115, 'E.nana': 188, 'E.vermicularis': 14, 'Giardia': 308, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 302, 'Impurities': 7590, 'S.mansoni': 50, 'S.stercoralis': 30, 'T.trichiura': 85, 'Taenia': 69}"
PARASITES_16,inception_v3,True,True,Adam,True,20,23,0.01,0.9,90.01837701905407,"{'A.lumbricoides': 126, 'Ancilostomideo': 56, 'B.hominis': 1, 'E.coli': 164, 'E.histolytica': 45, 'E.nana': 224, 'E.vermicularis': 15, 'Giardia': 321, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 359, 'Impurities': 7652, 'S.mansoni': 48, 'S.stercoralis': 41, 'T.trichiura': 83, 'Taenia': 55}"
PARASITES_16,inception_v3,True,True,Adam,True,20,24,0.01,0.9,89.65083663797273,"{'A.lumbricoides': 130, 'Ancilostomideo': 56, 'B.hominis': 0, 'E.coli': 154, 'E.histolytica': 84, 'E.nana': 189, 'E.vermicularis': 14, 'Giardia': 118, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 354, 'Impurities': 7828, 'S.mansoni': 36, 'S.stercoralis': 38, 'T.trichiura': 83, 'Taenia': 68}"
PARASITES_16,inception_v3,True,True,Adam,True,20,25,0.01,0.9,88.4128058806461,"{'A.lumbricoides': 83, 'Ancilostomideo': 56, 'B.hominis': 1, 'E.coli': 150, 'E.histolytica': 81, 'E.nana': 248, 'E.vermicularis': 13, 'Giardia': 6, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 427, 'Impurities': 7734, 'S.mansoni': 41, 'S.stercoralis': 35, 'T.trichiura': 78, 'Taenia': 71}"
PARASITES_16,inception_v3,True,True,Adam,True,20,26,0.01,0.9,89.87329528967986,"{'A.lumbricoides': 110, 'Ancilostomideo': 56, 'B.hominis': 1, 'E.coli': 146, 'E.histolytica': 92, 'E.nana': 213, 'E.vermicularis': 19, 'Giardia': 288, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 335, 'Impurities': 7701, 'S.mansoni': 37, 'S.stercoralis': 29, 'T.trichiura': 81, 'Taenia': 67}"
PARASITES_16,inception_v3,True,True,Adam,True,20,27,0.01,0.9,88.8867395299352,"{'A.lumbricoides': 151, 'Ancilostomideo': 56, 'B.hominis': 0, 'E.coli': 115, 'E.histolytica': 84, 'E.nana': 295, 'E.vermicularis': 12, 'Giardia': 251, 'H.diminuta': 16, 'H.nana': 100, 'I.butschlii': 237, 'Impurities': 7652, 'S.mansoni': 49, 'S.stercoralis': 22, 'T.trichiura': 84, 'Taenia': 66}"
PARASITES_16,inception_v3,True,True,Adam,True,20,28,0.01,0.9,89.24460779572493,"{'A.lumbricoides': 73, 'Ancilostomideo': 55, 'B.hominis': 3, 'E.coli': 158, 'E.histolytica': 95, 'E.nana': 228, 'E.vermicularis': 16, 'Giardia': 250, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 429, 'Impurities': 7564, 'S.mansoni': 50, 'S.stercoralis': 41, 'T.trichiura': 80, 'Taenia': 68}"
PARASITES_16,inception_v3,True,True,Adam,True,20,29,0.01,0.9,89.67018086855596,"{'A.lumbricoides': 133, 'Ancilostomideo': 56, 'B.hominis': 5, 'E.coli': 161, 'E.histolytica': 67, 'E.nana': 270, 'E.vermicularis': 12, 'Giardia': 213, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 460, 'Impurities': 7541, 'S.mansoni': 45, 'S.stercoralis': 31, 'T.trichiura': 87, 'Taenia': 73}"
PARASITES_16,inception_v3,True,True,Adam,True,20,30,0.01,0.9,90.3182125930941,"{'A.lumbricoides': 142, 'Ancilostomideo': 56, 'B.hominis': 12, 'E.coli': 164, 'E.histolytica': 51, 'E.nana': 241, 'E.vermicularis': 15, 'Giardia': 272, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 296, 'Impurities': 7739, 'S.mansoni': 48, 'S.stercoralis': 36, 'T.trichiura': 83, 'Taenia': 66}"
PARASITES_16,inception_v3,True,True,Adam,True,20,31,0.01,0.9,90.53099912950962,"{'A.lumbricoides': 121, 'Ancilostomideo': 56, 'B.hominis': 3, 'E.coli': 159, 'E.histolytica': 70, 'E.nana': 241, 'E.vermicularis': 16, 'Giardia': 227, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 335, 'Impurities': 7780, 'S.mansoni': 48, 'S.stercoralis': 34, 'T.trichiura': 82, 'Taenia': 71}"
PARASITES_16,inception_v3,True,True,Adam,True,20,32,0.01,0.9,91.04362123996518,"{'A.lumbricoides': 127, 'Ancilostomideo': 56, 'B.hominis': 3, 'E.coli': 157, 'E.histolytica': 79, 'E.nana': 230, 'E.vermicularis': 17, 'Giardia': 219, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 418, 'Impurities': 7751, 'S.mansoni': 49, 'S.stercoralis': 36, 'T.trichiura': 82, 'Taenia': 72}"
PARASITES_16,inception_v3,True,True,Adam,True,20,33,0.01,0.9,90.63739239771738,"{'A.lumbricoides': 144, 'Ancilostomideo': 56, 'B.hominis': 0, 'E.coli': 163, 'E.histolytica': 79, 'E.nana': 264, 'E.vermicularis': 16, 'Giardia': 271, 'H.diminuta': 16, 'H.nana': 100, 'I.butschlii': 329, 'Impurities': 7698, 'S.mansoni': 47, 'S.stercoralis': 33, 'T.trichiura': 82, 'Taenia': 73}"
PARASITES_16,inception_v3,True,True,Adam,True,20,34,0.01,0.9,91.31444046813039,"{'A.lumbricoides': 135, 'Ancilostomideo': 56, 'B.hominis': 11, 'E.coli': 158, 'E.histolytica': 69, 'E.nana': 210, 'E.vermicularis': 18, 'Giardia': 218, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 431, 'Impurities': 7782, 'S.mansoni': 48, 'S.stercoralis': 36, 'T.trichiura': 82, 'Taenia': 70}"
PARASITES_16,inception_v3,True,True,Adam,True,20,35,0.01,0.9,91.03394912467357,"{'A.lumbricoides': 139, 'Ancilostomideo': 56, 'B.hominis': 6, 'E.coli': 165, 'E.histolytica': 73, 'E.nana': 255, 'E.vermicularis': 17, 'Giardia': 225, 'H.diminuta': 16, 'H.nana': 100, 'I.butschlii': 319, 'Impurities': 7801, 'S.mansoni': 49, 'S.stercoralis': 38, 'T.trichiura': 82, 'Taenia': 71}"
PARASITES_16,inception_v3,True,True,Adam,True,20,36,0.01,0.9,90.94690008704904,"{'A.lumbricoides': 134, 'Ancilostomideo': 56, 'B.hominis': 14, 'E.coli': 159, 'E.histolytica': 84, 'E.nana': 212, 'E.vermicularis': 16, 'Giardia': 244, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 477, 'Impurities': 7656, 'S.mansoni': 48, 'S.stercoralis': 36, 'T.trichiura': 82, 'Taenia': 68}"
PARASITES_16,inception_v3,True,True,Adam,True,20,37,0.01,0.9,91.03394912467357,"{'A.lumbricoides': 135, 'Ancilostomideo': 56, 'B.hominis': 9, 'E.coli': 163, 'E.histolytica': 70, 'E.nana': 225, 'E.vermicularis': 16, 'Giardia': 202, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 391, 'Impurities': 7787, 'S.mansoni': 48, 'S.stercoralis': 38, 'T.trichiura': 84, 'Taenia': 71}"
PARASITES_16,inception_v3,True,True,Adam,True,20,38,0.01,0.9,90.77280201179998,"{'A.lumbricoides': 116, 'Ancilostomideo': 56, 'B.hominis': 8, 'E.coli': 144, 'E.histolytica': 87, 'E.nana': 240, 'E.vermicularis': 16, 'Giardia': 182, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 367, 'Impurities': 7818, 'S.mansoni': 47, 'S.stercoralis': 35, 'T.trichiura': 83, 'Taenia': 69}"
PARASITES_16,inception_v3,True,True,Adam,True,20,39,0.01,0.9,90.98558854821549,"{'A.lumbricoides': 134, 'Ancilostomideo': 56, 'B.hominis': 4, 'E.coli': 165, 'E.histolytica': 72, 'E.nana': 232, 'E.vermicularis': 17, 'Giardia': 190, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 415, 'Impurities': 7769, 'S.mansoni': 49, 'S.stercoralis': 36, 'T.trichiura': 81, 'Taenia': 70}"
PARASITES_16,inception_v3,True,True,Adam,True,20,40,0.01,0.9,91.324112583422,"{'A.lumbricoides': 139, 'Ancilostomideo': 57, 'B.hominis': 7, 'E.coli': 161, 'E.histolytica': 49, 'E.nana': 239, 'E.vermicularis': 16, 'Giardia': 263, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 399, 'Impurities': 7757, 'S.mansoni': 48, 'S.stercoralis': 37, 'T.trichiura': 83, 'Taenia': 70}"
PARASITES_16,inception_v3,True,True,Adam,True,20,41,0.01,0.9,90.59870393655092,"{'A.lumbricoides': 138, 'Ancilostomideo': 56, 'B.hominis': 7, 'E.coli': 165, 'E.histolytica': 80, 'E.nana': 252, 'E.vermicularis': 16, 'Giardia': 256, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 267, 'Impurities': 7778, 'S.mansoni': 48, 'S.stercoralis': 33, 'T.trichiura': 83, 'Taenia': 71}"
PARASITES_16,inception_v3,True,True,Adam,True,20,42,0.01,0.9,90.99526066350711,"{'A.lumbricoides': 139, 'Ancilostomideo': 57, 'B.hominis': 12, 'E.coli': 157, 'E.histolytica': 84, 'E.nana': 225, 'E.vermicularis': 16, 'Giardia': 217, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 352, 'Impurities': 7789, 'S.mansoni': 47, 'S.stercoralis': 39, 'T.trichiura': 85, 'Taenia': 72}"
PARASITES_16,inception_v3,True,True,Adam,True,20,43,0.01,0.9,91.0629654705484,"{'A.lumbricoides': 144, 'Ancilostomideo': 56, 'B.hominis': 5, 'E.coli': 166, 'E.histolytica': 50, 'E.nana': 194, 'E.vermicularis': 17, 'Giardia': 309, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 427, 'Impurities': 7691, 'S.mansoni': 49, 'S.stercoralis': 37, 'T.trichiura': 82, 'Taenia': 71}"
PARASITES_16,inception_v3,True,True,Adam,True,20,44,0.01,0.9,90.75345778121675,"{'A.lumbricoides': 130, 'Ancilostomideo': 56, 'B.hominis': 3, 'E.coli': 159, 'E.histolytica': 64, 'E.nana': 242, 'E.vermicularis': 16, 'Giardia': 251, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 309, 'Impurities': 7806, 'S.mansoni': 46, 'S.stercoralis': 31, 'T.trichiura': 83, 'Taenia': 70}"
PARASITES_16,inception_v3,True,True,Adam,True,20,45,0.01,0.9,90.70509720475869,"{'A.lumbricoides': 136, 'Ancilostomideo': 56, 'B.hominis': 8, 'E.coli': 166, 'E.histolytica': 64, 'E.nana': 214, 'E.vermicularis': 15, 'Giardia': 285, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 303, 'Impurities': 7778, 'S.mansoni': 48, 'S.stercoralis': 32, 'T.trichiura': 83, 'Taenia': 73}"
PARASITES_16,inception_v3,True,True,Adam,True,20,46,0.01,0.9,90.2408356707612,"{'A.lumbricoides': 126, 'Ancilostomideo': 56, 'B.hominis': 8, 'E.coli': 165, 'E.histolytica': 68, 'E.nana': 255, 'E.vermicularis': 16, 'Giardia': 148, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 335, 'Impurities': 7801, 'S.mansoni': 47, 'S.stercoralis': 36, 'T.trichiura': 83, 'Taenia': 69}"
PARASITES_16,inception_v3,True,True,Adam,True,20,47,0.01,0.9,91.08230970113163,"{'A.lumbricoides': 138, 'Ancilostomideo': 56, 'B.hominis': 5, 'E.coli': 167, 'E.histolytica': 40, 'E.nana': 251, 'E.vermicularis': 16, 'Giardia': 291, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 324, 'Impurities': 7771, 'S.mansoni': 48, 'S.stercoralis': 36, 'T.trichiura': 85, 'Taenia': 72}"
PARASITES_16,inception_v3,True,True,Adam,True,20,48,0.01,0.9,90.67608085888384,"{'A.lumbricoides': 143, 'Ancilostomideo': 56, 'B.hominis': 13, 'E.coli': 165, 'E.histolytica': 85, 'E.nana': 154, 'E.vermicularis': 16, 'Giardia': 241, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 352, 'Impurities': 7793, 'S.mansoni': 50, 'S.stercoralis': 36, 'T.trichiura': 83, 'Taenia': 71}"
PARASITES_16,inception_v3,True,True,Adam,True,20,49,0.01,0.9,90.62772028242577,"{'A.lumbricoides': 132, 'Ancilostomideo': 56, 'B.hominis': 7, 'E.coli': 161, 'E.histolytica': 82, 'E.nana': 225, 'E.vermicularis': 16, 'Giardia': 314, 'H.diminuta': 17, 'H.nana': 100, 'I.butschlii': 357, 'Impurities': 7669, 'S.mansoni': 50, 'S.stercoralis': 31, 'T.trichiura': 84, 'Taenia': 69}"
PARASITES_30,inception_v3,True,True,Adam,True,20,0,0.01,0.9,55.882068632189466,"{'A.lumbricoides': 60, 'A.lumbricoides_Impurities': 435, 'Ancilostomideo': 44, 'Ancilostomideo_Impurities': 22, 'B.hominis': 0, 'B.hominis_Impurities': 196, 'E.coli': 134, 'E.coli_Impurities': 96, 'E.histolytica': 84, 'E.histolytica_Impurities': 0, 'E.nana': 196, 'E.nana_Impurities': 1007, 'E.vermicularis': 15, 'E.vermicularis_Impurities': 7, 'Giardia': 277, 'Giardia_Impurities': 128, 'H.diminuta': 16, 'H.diminuta_Impurities': 1, 'H.nana': 97, 'H.nana_Impurities': 117, 'I.butschlii': 189, 'I.butschlii_Impurities': 1611, 'S.mansoni': 39, 'S.mansoni_Impurities': 304, 'S.stercoralis': 25, 'S.stercoralis_Impurities': 232, 'T.trichiura': 87, 'T.trichiura_Impurities': 134, 'Taenia': 68, 'Taenia_Impurities': 160}"
PARASITES_30,inception_v3,True,True,Adam,True,20,1,0.01,0.9,56.95505074915418,"{'A.lumbricoides': 101, 'A.lumbricoides_Impurities': 421, 'Ancilostomideo': 51, 'Ancilostomideo_Impurities': 16, 'B.hominis': 20, 'B.hominis_Impurities': 90, 'E.coli': 147, 'E.coli_Impurities': 133, 'E.histolytica': 116, 'E.histolytica_Impurities': 41, 'E.nana': 240, 'E.nana_Impurities': 829, 'E.vermicularis': 9, 'E.vermicularis_Impurities': 71, 'Giardia': 209, 'Giardia_Impurities': 909, 'H.diminuta': 17, 'H.diminuta_Impurities': 0, 'H.nana': 99, 'H.nana_Impurities': 87, 'I.butschlii': 387, 'I.butschlii_Impurities': 1021, 'S.mansoni': 37, 'S.mansoni_Impurities': 263, 'S.stercoralis': 27, 'S.stercoralis_Impurities': 242, 'T.trichiura': 84, 'T.trichiura_Impurities': 46, 'Taenia': 51, 'Taenia_Impurities': 128}"
PARASITES_30,inception_v3,True,True,Adam,True,20,2,0.01,0.9,59.014016433059446,"{'A.lumbricoides': 73, 'A.lumbricoides_Impurities': 539, 'Ancilostomideo': 50, 'Ancilostomideo_Impurities': 0, 'B.hominis': 0, 'B.hominis_Impurities': 234, 'E.coli': 133, 'E.coli_Impurities': 71, 'E.histolytica': 88, 'E.histolytica_Impurities': 8, 'E.nana': 202, 'E.nana_Impurities': 967, 'E.vermicularis': 13, 'E.vermicularis_Impurities': 1, 'Giardia': 332, 'Giardia_Impurities': 558, 'H.diminuta': 17, 'H.diminuta_Impurities': 2, 'H.nana': 100, 'H.nana_Impurities': 54, 'I.butschlii': 388, 'I.butschlii_Impurities': 1309, 'S.mansoni': 40, 'S.mansoni_Impurities': 244, 'S.stercoralis': 35, 'S.stercoralis_Impurities': 225, 'T.trichiura': 83, 'T.trichiura_Impurities': 203, 'Taenia': 48, 'Taenia_Impurities': 88}"
PARASITES_30,inception_v3,True,True,Adam,True,20,3,0.01,0.9,60.65732237796037,"{'A.lumbricoides': 126, 'A.lumbricoides_Impurities': 412, 'Ancilostomideo': 45, 'Ancilostomideo_Impurities': 60, 'B.hominis': 9, 'B.hominis_Impurities': 2, 'E.coli': 131, 'E.coli_Impurities': 154, 'E.histolytica': 56, 'E.histolytica_Impurities': 9, 'E.nana': 206, 'E.nana_Impurities': 1026, 'E.vermicularis': 17, 'E.vermicularis_Impurities': 2, 'Giardia': 259, 'Giardia_Impurities': 663, 'H.diminuta': 17, 'H.diminuta_Impurities': 7, 'H.nana': 100, 'H.nana_Impurities': 136, 'I.butschlii': 315, 'I.butschlii_Impurities': 1480, 'S.mansoni': 43, 'S.mansoni_Impurities': 307, 'S.stercoralis': 46, 'S.stercoralis_Impurities': 183, 'T.trichiura': 83, 'T.trichiura_Impurities': 184, 'Taenia': 68, 'Taenia_Impurities': 129}"
